Gas,"NFR/CRF Group",Source,Activity,Units,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and CDs - TOL","Aviation spirit",kilotonne,1.50173803281166,1.52777862068475,1.17117533810705,1.11231549888065,1.27832093721431,0.799808759996076,0.724723155082457,0.575620427827017,0.544778276501348,0.348701708521248,0.0449376044445925,0.335246069585371,0.599224558177895
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and CDs - TOL","Aviation turbine fuel",kilotonne,21.7387058793462,20.9215690122722,19.9235541758427,18.0536026224326,17.6455612425423,17.2072713808696,15.8447180321528,16.7300696118839,16.2307754365786,17.2340600509451,5.78784660588382,8.31197622991071,12.944475470324
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and Gibraltar - TOL","Aviation turbine fuel",kilotonne,1.44770219370253,1.7583535709764,1.6653285225687,1.75820885219892,1.8658416234631,1.87584324632831,2.41300846670523,2.44456686293243,1.72852469278131,2.00094209439311,0.835566882178387,1.33553075203105,1.80745066363828
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL","Aviation turbine fuel",kilotonne,1.00879330530308,0.673727741933471,0.559245083371895,0.53923441434726,0.541757946191953,0.528141784619684,0.47762955230967,0.526950279486474,0.49654646082984,0.488068475907174,0.448087575432863,0.443180027428368,0.333001989197626
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and CDs - Cruise","Aviation spirit",kilotonne,0.169191076647013,0.195885143229521,0.200073185828348,0.19197794852237,0.130856613324291,0.0843925363764266,0.115030839830375,0.0666656089294025,0.0326437023471106,0.0545884108695099,0.00177220186666527,-,-
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and CDs - Cruise","Aviation turbine fuel",kilotonne,41.2871881924649,40.6239318425002,39.3575295905332,35.0918195218633,35.9067885011468,33.8926508571176,32.5073639625915,34.9216763253241,32.8364944174775,33.7744828235412,11.7223752740836,18.3288980383804,27.6421462124473
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and Gibraltar - Cruise","Aviation turbine fuel",kilotonne,11.6528242765598,14.5530947709338,13.9359025511567,14.1240535525599,14.9165610541633,15.0454115250689,19.0388261919607,19.343072775852,13.2593530561351,15.3548860755807,6.72623844694534,10.9906178897132,14.5519031165404
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and other OTs (excl Gib. and Bermuda) - Cruise","Aviation turbine fuel",kilotonne,11.560045302798,3.61175536946461,0.868558933504953,0.938465731315176,0.853536830558513,0.840345378661999,0.905832176550894,1.01718826674179,0.921828188463138,0.956003694473777,2.52059248180405,3.70586884811704,3.26161137909081
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and Bermuda - TOL","Aviation turbine fuel",kilotonne,1.40921574676149,1.36095214645642,1.34508572314686,1.35782923862624,1.31676035205268,1.3029741146031,1.36706478433082,1.39216008371392,1.37669068894212,1.37894841430611,0.552228132038373,0.674821923509927,0.910018864900398
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and Bermuda - Cruise","Aviation turbine fuel",kilotonne,24.3576617032638,23.7159704816466,23.4010252022153,23.3371832547037,22.8595191291213,22.9042279656605,24.8470355230068,25.3880338527236,24.9450036294421,24.7663737076314,10.2547523419364,13.5137109361128,18.5965677209307
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and other OTs (excl Gib. and Bermuda) - TOL","Aviation spirit",kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,0.158297960737672
"Carbon Dioxide as Carbon",1A3a,"Aircraft between UK and other OTs (excl Gib. and Bermuda) - Cruise","Aviation spirit",kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,0.584113073004318
"Carbon Dioxide as Carbon",1A3bi,"Road transport - cars - rural driving",Petrol,kilotonne,4004.47561474112,3816.29011616141,3611.89468176625,3454.35347536422,3371.01628839969,3262.22105813247,3286.77408582912,3280.84600200807,3234.26242765277,3306.96406756459,2482.42867593834,2730.00754311882,2962.59851207533
"Carbon Dioxide as Carbon",1A3bi,"Road transport - cars - rural driving",DERV,kilotonne,2798.50478488503,2956.34496650368,3077.46223578629,3187.58651949806,3418.52650240193,3659.48244184757,3864.14715034955,3942.56203737222,3892.45295467045,3749.67465703244,2762.69185197673,3054.64017304755,3017.47495957625
"Carbon Dioxide as Carbon",1A3bi,"Road transport - cars - urban driving",Petrol,kilotonne,4812.39790865198,4634.43805404774,4408.8867102832,4188.96749638234,4164.43272339909,4113.4722785495,4011.00110726792,3893.93281412361,3795.57004490844,3838.28885256074,3061.53993519901,3351.22776597496,3530.72744209959
"Carbon Dioxide as Carbon",1A3bi,"Road transport - cars - urban driving",DERV,kilotonne,2845.19115674296,2991.05296776053,3124.48803327386,3238.77042050729,3307.7333951103,3363.73739900611,3491.0466524006,3577.8526692557,3508.10083835445,3342.02910634401,2545.9406966132,2760.7971916168,2691.65016606761
"Carbon Dioxide as Carbon",1A3bi,"Road transport - cars - motorway driving",Petrol,kilotonne,1524.23813275291,1440.71283300651,1350.7131442226,1265.94473102353,1224.7218187297,1186.93706116566,1177.27526316806,1162.36179383626,1155.53957358481,1209.6081896921,880.18219035094,1060.69154436644,1238.79827381311
"Carbon Dioxide as Carbon",1A3bi,"Road transport - cars - motorway driving",DERV,kilotonne,1438.99416725491,1560.8569387933,1655.15913178143,1734.66643767901,1801.77773904862,1893.0762107308,1947.66099188685,1951.0244015323,1892.70206357995,1817.32768414897,1146.80088200958,1230.55740820811,1302.73993577499
"Carbon Dioxide as Carbon",1A3bi,"Road transport - cars - cold start",Petrol,kilotonne,1453.31004325422,1289.52447555374,1272.22853512366,1220.69869263884,1137.38883346812,1136.35704295186,1127.75913565999,1095.3634216201,1076.81145052647,1099.26905481817,827.64365822757,939.621513380391,983.470065969031
"Carbon Dioxide as Carbon",1A3bi,"Road transport - cars - cold start",DERV,kilotonne,664.951684535586,644.036729416755,706.195420741829,739.675400214711,724.585811624454,780.412578536392,816.046039002702,819.288925264794,807.767232020886,776.047031271196,552.526367362501,618.37608770529,591.937755926791
"Carbon Dioxide as Carbon",1A3bii,"Road transport - LGVs - rural driving",Petrol,kilotonne,84.5773351209658,76.8336944191402,71.7438957984692,65.8503305982993,63.4560305811999,60.749872359562,60.0585432900333,58.092602841938,55.7061806247391,54.9746266701827,47.2323517879463,50.7877569702679,52.8900876959496
"Carbon Dioxide as Carbon",1A3bii,"Road transport - LGVs - rural driving",DERV,kilotonne,1443.43279199369,1448.64462053871,1504.37984494802,1525.14842972405,1629.0436950745,1744.17892528943,1932.36763733911,1977.29527262047,1998.62468611605,1965.22188121411,1765.96749465151,2017.97729562329,2047.926811948
"Carbon Dioxide as Carbon",1A3bii,"Road transport - LGVs - urban driving",Petrol,kilotonne,97.8332974488219,90.255537306088,81.9960784374482,74.7919985572063,72.4838765606823,67.2142315916613,63.0241560450317,59.1397506419996,54.7774366258052,48.1766493759242,42.9570764818574,44.1826099165273,43.4191541026105
"Carbon Dioxide as Carbon",1A3bii,"Road transport - LGVs - urban driving",DERV,kilotonne,1434.08793603324,1459.29796901817,1468.63572268732,1463.33502016025,1535.80790274485,1579.30780204898,1653.04857772803,1644.29284887841,1621.14029531475,1566.87291424997,1433.07938454859,1558.8208749919,1507.53072791285
"Carbon Dioxide as Carbon",1A3bii,"Road transport - LGVs - motorway driving",Petrol,kilotonne,30.5773066288548,29.0642993933892,27.7706664509809,26.4869119697909,25.2957113133835,24.2847360934469,23.2960458287224,22.9114591865462,22.2216006996335,22.2997332292524,19.805587835435,22.0899501235967,23.5702960076729
"Carbon Dioxide as Carbon",1A3bii,"Road transport - LGVs - motorway driving",DERV,kilotonne,621.879964282298,649.253093071927,682.408990624476,710.297388197821,740.717196012879,784.97191494091,835.34627209397,861.779415534181,872.363126104813,865.445527080695,799.469274591593,942.819839818547,976.283694248814
"Carbon Dioxide as Carbon",1A3bii,"Road transport - LGVs - cold start",Petrol,kilotonne,30.8442925399093,26.527503470076,26.0642011468937,24.8774097020744,23.3177408676459,23.3297905046003,22.5855153857645,21.1118593290463,19.7469535979871,18.5817714345451,15.8057647521829,17.0717124235295,16.7589789916454
"Carbon Dioxide as Carbon",1A3bii,"Road transport - LGVs - cold start",DERV,kilotonne,330.888170421892,307.140496712504,330.750245554298,337.775386443029,333.839595901513,361.547925698678,390.29882496533,390.473901403756,392.970606380985,385.892229643038,344.690451900815,400.466872615713,385.894166212987
"Carbon Dioxide as Carbon",1A3biii,"Road transport - buses and coaches - rural driving",DERV,kilotonne,283.081003351404,258.371311865149,255.359900390878,253.555975584061,255.950079190112,245.111557080663,229.011084546819,227.807174944702,214.011312961989,198.597320740201,145.271278374991,165.749040492855,168.978104440617
"Carbon Dioxide as Carbon",1A3biii,"Road transport - HGV articulated - rural driving",DERV,kilotonne,1155.79138617636,1125.23693529242,1113.5761138012,1110.44146386641,1121.80191331387,1182.80379433256,1224.92674028706,1264.29377034915,1290.10653519755,1261.78421344835,1190.46347025013,1320.67993654023,1258.58638008781
"Carbon Dioxide as Carbon",1A3biii,"Road transport - HGV rigid - rural driving",DERV,kilotonne,974.537837973728,942.413581050864,920.347237666114,913.210872318866,916.733125652229,946.882369028771,985.351861168592,975.746981252158,931.240753435426,886.640858633267,808.21056453905,877.009655569278,828.925599469688
"Carbon Dioxide as Carbon",1A3biii,"Road transport - buses and coaches - urban driving",DERV,kilotonne,779.667923610472,720.896466378152,737.404643164555,693.143987882861,682.536142411304,654.747280099379,643.90618628082,595.864839859216,559.603423943672,520.243036660861,370.235503729819,409.865981881358,442.166286682295
"Carbon Dioxide as Carbon",1A3biii,"Road transport - HGV articulated - urban driving",DERV,kilotonne,254.453939714608,253.587573190062,242.58809571108,239.354034343358,243.727272055846,254.456778194008,265.603180573052,274.320878963927,285.167067372488,280.168291911987,260.417958083355,282.878223769806,272.324864442959
"Carbon Dioxide as Carbon",1A3biii,"Road transport - HGV rigid - urban driving",DERV,kilotonne,611.20395648355,592.666524000365,577.464188611729,559.097590764457,574.924573493706,560.660642349421,540.955673018886,507.27103407402,483.708842721025,457.326312175443,443.776279199124,485.068929474143,457.499606210601
"Carbon Dioxide as Carbon",1A3biii,"Road transport - buses and coaches - motorway driving",DERV,kilotonne,77.7720305476649,75.0482609358424,71.1903248354179,71.6692980797549,68.4862299844964,65.712537283114,61.6658742837228,59.8177607051503,60.4575105003671,57.9419655418199,22.8301962343081,23.9190059608888,35.3362699169755
"Carbon Dioxide as Carbon",1A3biii,"Road transport - HGV articulated - motorway driving",DERV,kilotonne,1566.75489979661,1554.38470939444,1576.65048707864,1612.68468916083,1660.98787970532,1739.30426170897,1781.00675678118,1802.11976020322,1812.01101605484,1773.81447629373,1754.45074845877,1913.38143401969,1796.99965047801
"Carbon Dioxide as Carbon",1A3biii,"Road transport - HGV rigid - motorway driving",DERV,kilotonne,570.672585193147,530.978702891966,494.894630281814,487.610766136676,508.534131860515,552.364368937172,570.839372979209,576.737171277234,576.099732865162,557.144579106423,502.971935288169,554.124049290344,518.502597050504
"Carbon Dioxide as Carbon",1A3biii,"Road transport - general","Natural gas",kilotonne,-,-,-,-,-,-,-,-,5.65178115688454,24.7573897679926,44.0064089965766,48.6895015778933,48.6156295367656
"Carbon Dioxide as Carbon",1A3biv,"Road transport - motorcycle (>50cc  4st) - rural driving",Petrol,kilotonne,46.2113833181473,49.4882067919356,42.562823658728,45.8710384241713,48.0452208072015,47.1979429651293,44.3791783551509,44.2357295095547,43.9817215482852,43.1317558772772,34.243539679591,36.5252665822301,40.4243615985742
"Carbon Dioxide as Carbon",1A3biv,"Road transport - mopeds (<50cc 2st) - urban driving",Petrol,kilotonne,3.74714142389034,3.49185751893942,2.99135005335733,2.62515003000295,2.43549258868717,2.18628757822532,1.80147928024224,1.85187537725346,1.59286187926792,1.48334209216218,1.22354586372183,1.40065798945054,1.44769326181556
"Carbon Dioxide as Carbon",1A3biv,"Road transport - mopeds (<50cc 2st) - urban driving",Lubricants,kilotonne,0.185279742469622,0.178459476449915,0.159395178193523,0.146218125214151,0.141655747346656,0.133024356696299,0.118506027663713,0.120319770136268,0.108676466805498,0.10340701780801,0.0868185411814789,0.104556604726069,0.11144401233401
"Carbon Dioxide as Carbon",1A3biv,"Road transport - motorcycle (>50cc  2st) - urban driving",Petrol,kilotonne,0.952681744925037,0.943635137273338,0.872592870774723,0.836985143596264,0.853324452921263,0.857573873215657,0.881217493242197,0.836447585243143,0.767077910246752,0.750194342902474,0.651703617198811,0.803972040550636,0.877447058860854
"Carbon Dioxide as Carbon",1A3biv,"Road transport - motorcycle (>50cc  4st) - urban driving",Petrol,kilotonne,72.5934375584692,70.6423161838565,63.8353086596741,61.975055143719,66.1305314712732,69.1364056392105,74.0472852335766,72.8542026911628,67.9862906604489,67.5544022081356,56.1418885730136,68.9919895295043,76.1350548622897
"Carbon Dioxide as Carbon",1A3biv,"Road transport - motorcycle (>50cc  4st) - motorway driving",Petrol,kilotonne,13.2300417882047,12.5680762305518,11.4050401638105,11.5509828364764,11.3301870704545,11.4499216702371,11.2428139384203,10.8327269112877,10.6525168435008,10.4146096434911,5.91491914886905,6.39214410026537,7.87637348233927
"Carbon Dioxide as Carbon",1A3bv,"Road transport - all vehicles LPG use",LPG,kilotonne,85.0691119125951,78.6495908122726,74.4679981948513,75.2666489539409,70.4755183305269,65.6610663204811,56.8013107931301,54.1298502295256,52.8266795391254,50.431706719377,46.4051253790678,47.7464080121528,48.5812956957623
"Carbon Dioxide as Carbon",1A3bv,"Road transport - all vehicles biofuels use",Biodiesel,kilotonne,38.0831612172847,33.5971899188277,23.0310873906137,27.8006035958273,34.6481351862368,24.3256883929429,25.6686198067419,25.3159556890337,41.3840838785424,57.9775910097323,57.521766632468,44.9364841479045,52.9435634635769
"Carbon Dioxide as Carbon",1A3bv,"Road transport - all vehicles biofuels use",Bio-MTBE,kilotonne,-,-,8.83396102718381,5.97967097501693,-,1.61507317229047,1.58529484504255,-,-,2.47315753430267,0.997988860077432,0.430958388731776,-
"Carbon Dioxide as Carbon",1A3c,"Railways - intercity","Gas oil",kilotonne,180.612342993761,176.658245168896,178.427733281648,174.33599069909,178.707157291211,178.263460301939,179.233284665794,177.293379424014,167.734964693825,170.329745648114,125.319083333366,138.144425776654,133.727678325782
"Carbon Dioxide as Carbon",1A3c,"Railways - regional","Gas oil",kilotonne,194.573200800359,192.903638688166,193.92406772337,198.008555093986,202.949389694281,202.471620105134,203.0906964305,201.293845455822,191.280232528499,193.64055847665,143.923807204352,159.388816712366,154.901332998687
"Carbon Dioxide as Carbon",1A3c,"Railways - freight","Gas oil",kilotonne,152.352609912237,135.277150895728,146.693904863175,148.364264578263,149.90881228735,134.098244538532,125.409092434367,121.736392398274,113.53942399755,127.897713338179,112.476907134786,117.776156280814,109.249074672305
"Carbon Dioxide as Carbon",1A3c,"Rail - coal",Coal,kilotonne,14.1832592186737,11.5352145454001,12.0968452231469,10.2947081321753,9.7615759094295,9.7615759094295,11.2633568185725,11.2240431822075,11.2240431822075,11.2240431822075,9.8771580003426,10.475773636727,11.2240431822075
"Carbon Dioxide as Carbon",1A3d,"Shipping - coastal","Fuel oil",kilotonne,489.047606360163,479.144323338305,440.783662956508,399.958510314426,420.103672880026,155.107398426306,146.950794236602,141.68553628671,135.5711345109,138.095434276764,124.118936358404,133.831652204283,130.931359377385
"Carbon Dioxide as Carbon",1A3d,"Shipping - coastal","Gas oil",kilotonne,999.648912162377,914.948296193245,814.034049852989,749.143705639208,764.22562943571,1114.32943708723,1095.58421631581,1063.90867145243,1070.06827100887,1078.73688580043,942.386362212852,930.876227351254,929.30011699313
"Carbon Dioxide as Carbon",1A3d,"Sailing boats with auxiliary engines",DERV,kilotonne,1.71443228858881,1.7436558659519,1.72726815590232,1.82007323491703,1.89030125416386,1.96418661642605,1.99988087758556,2.15716421062584,2.20827909594146,2.32779332899621,2.01167932548607,2.30474151797152,2.54122039399822
"Carbon Dioxide as Carbon",1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",DERV,kilotonne,79.7941565650804,81.1542981834012,80.3915713553175,84.7109621263759,87.9795575677561,91.4183753055331,93.079679448248,100.400056569717,102.779076837142,108.341581397749,93.6288100294114,107.268689904597,118.275034444188
"Carbon Dioxide as Carbon",1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)","Gas oil",kilotonne,34.2912997409799,35.3226170264228,35.0647877050621,36.6117636332267,38.1587395613912,38.6743982041127,39.4478861681949,39.9635448109164,40.7370327749987,41.7683500604417,14.6962713175628,19.0793697806956,27.0720787428789
"Carbon Dioxide as Carbon",1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Petrol,kilotonne,48.2886742188606,49.2354348954566,48.7932172850605,51.3215749967076,53.3389990499591,55.1537792032503,56.175622702405,59.877753589162,61.2485759188562,64.238673305624,49.5927420488923,57.4379323920267,65.0015470942089
"Carbon Dioxide as Carbon",1A3d,"Personal watercraft e.g. jet ski",Petrol,kilotonne,31.9885583888773,32.5338234991028,32.2280550979415,33.9596491122437,35.2699913807396,36.6485738074348,37.3145715052434,40.2492263854881,41.2029482118574,43.4328922276229,37.5347116309723,43.0027823843584,47.4150991517606
"Carbon Dioxide as Carbon",1A3d,"Inland goods-carrying vessels","Gas oil",kilotonne,1.9239259052529,1.93619291426127,2.03646247608254,2.92310873899299,2.75845146238412,1.98976221456465,1.88895428843999,2.02907475007116,1.75263125682468,2.10719544649938,2.02854406617803,1.78098541940023,1.76281375559921
"Carbon Dioxide as Carbon",1A3d,"Shipping between UK and Gibraltar","Fuel oil",kilotonne,17.0435042527064,16.4186071046655,14.4397993935162,12.4985404640847,15.4560107404083,15.895119754711,13.8024734208974,12.8939244656983,12.5393556364827,14.1714614098205,9.26475690476222,9.98253410105352,16.0421917339873
"Carbon Dioxide as Carbon",1A3d,"Shipping between UK and OTs (excl. Gib and Bermuda)","Fuel oil",kilotonne,0.280576953423476,1.29900813272777,0.876753270145124,-,0.518913623037034,0.778370434555551,8.84167769538626,21.2378733450979,6.24548245567189,6.86964756284684,1.40025178244445,1.75275679400419,5.61499382492881
"Carbon Dioxide as Carbon",1A3d,"Shipping between UK and CDs","Fuel oil",kilotonne,1.23670198140127,1.25740870722163,1.24702196960141,1.18319770392419,1.21612578268949,0.202127821028442,0.20627844368418,0.216222577728129,0.209542475279553,0.215293684963323,0.196196682974836,0.216262213799177,0.217174068604225
